"Drum Machine","Duration","Equal Loudness","RMS","Temporal Centroid","Spectral Centroid","Spectral Centroid 1","Spectral Centroid 2","Spectral Kurtosis","Pitch Salience"
"Mattel Electronics Synsonics Drums","0.2425396825396825","4.811638414859772","-3.01605245475614","0.1223154291510585","3316.229919433595","3016.3566284179674","3830.1733398437473","2.2973237633705126","0.3622921407222747"
"Melosonic 350","0.276462585034014","14.2907648086548","3.65671863788951","0.141908183693886","4276.40185546875","3809.34887695312","4624.38232421875","3.2473042011261","0.45956090092659"
"MPC-Electronics_The-KIT","0.0790929705215419","5.70537185668945","3.25725748968611","0.0418115220963955","4102.3359375","3925.9677734375","4573.10888671875","0.948405921459198","0.412845522165298"
"MSC_DL-909","0.27808128379556973","11.838066101074208","2.3808099834570564","0.14193518345172584","300.7907597468449","309.6144808255708","755.6695134089538","8.648463689363924","0.9255171509889456"
"MTI_AO-1","0.188662131519274","8.1194953918457","1.65166175871661","0.0950360894203186","1096.22338867188","769.735473632812","4405.4599609375","2.1815972328186","0.905772864818573"
"MXR Drum Computer 185","0.1262585034013605","12.780262470245365","6.2840446298996095","0.06731058657169345","1712.486511230465","1552.5128784179701","2181.4248046875","2.16652220487595","0.7734288275241855"
"Nintendo_Game-Boy-Advance-SP","0.226031746031746","23.487255096435547","8.023361145747856","0.12072774767875685","4060.3419189453152","4050.2506103515652","4068.822265625","1.779664516448975","0.166820354759693"
"Nord Rack 2","0.128798185941043","9.61896371841431","4.416923597029159","0.06715277954936025","1770.8380737304701","1811.642700195315","1425.56640625","2.23416709899902","0.785926878452301"
"Novation Drumstation","0.1955397811298432","10.390954670698747","2.40883746184769","0.09959987939699837","2180.13570437224","2089.0810029403024","3694.2756161897073","2.657652530981147","0.7081489277922589"
"Oberheim DMX","0.1948299319727895","11.44154357910157","3.71792900249611","0.10104401037096955","1570.16497802734","899.3189697265625","3527.865234375","1.738929629325865","0.7981162667274475"
"Oberheim DX","0.341043083900227","10.117560863494855","0.41330812456176047","0.1717925816774365","2836.5494384765598","2632.2813720703098","3371.39111328125","0.4399732127785685","0.6020988523960116"
"Panasonic_RD-9844","0.4012698412698415","11.120065212249749","1.47636046752451","0.1936488002538681","1692.8850708007799","1047.63031005859","3741.4078369140598","2.83831715583801","0.755877703428268"
"Pearl_DRX-1","0.4903401360544215","12.408800005912784","0.11902037351592398","0.23691636882722386","2441.828704833982","2713.14356994629","1706.799633026124","1.8945899456739426","0.4320909213274716"
"Polyvox","0.25258956916099773","5.820319515466689","-2.56226547460872","0.127084169536829","3221.7333251953123","3294.130322265623","2988.3361938476564","3.0237573623657172","0.42389820963144303"
"Quasimidi Rave-O-Lution 309","0.8367556253270535","13.05968526693491","-1.1855670243205358","0.3736601277039601","2453.919189453125","2266.3806903545674","3290.2063915546137","3.660181504029496","0.4644282471675139"
"Realistic Concertmate MG-1 Moog","0.233650793650794","12.2147808074951","3.36995093946951","0.119731195271015","3887.0166015625","3850.7236328125","3950.12622070312","2.01605272293091","0.384005725383759"
"Rhodes Chroma Polaris","0.9006802721088444","11.70433592796326","-2.8152377789172403","0.4230269119143482","2114.421966552735","3115.1568603515598","1131.6326446533203","19.90477895736695","0.15662001073360426"
"Rhythm Ace FR-8","0.11827664399093","9.47238063812256","4.70855458228511","0.0634902343153954","4533.080078125","4151.07177734375","5235.24951171875","2.29334211349487","0.479708969593048"
"Roland CR-1000 Digital Drummer","0.15999999999999998","12.67394399642945","5.26067301098231","0.08555946871638301","2548.81689453125","2001.97229003906","3803.47338867187","2.90009939670563","0.7429118752479551"
"Roland CR-68 CompuRhythm","0.138956916099773","5.94784498214722","0.92086956252381","0.07575799524784091","3851.4547119140598","3162.0721435546848","5300.562255859375","0.5916624665260315","0.5284330248832705"
"Roland CR-78 CompuRhythm","0.1594139194139193","6.006212876393244","0.5199982215825714","0.08282957913783878","3484.0980881911064","3120.2134915865386","2927.9677170973564","2.0990874492205105","0.42863718592203587"
"Roland CR-8000 CompuRhythm","0.11020408163265308","9.72187840938569","5.2350575371329855","0.056944795418530675","419.60839653015137","360.1328124999999","616.4994201660153","7.846554428339003","0.9794524163007736"
"Roland D-10 L.A","0.2892819349962206","18.630506038665786","5.39764363567451","0.14511291806896517","1980.593994140625","1824.6316121419268","2395.36201985677","1.8357427914937332","0.549284319082896"
"Roland D-70 Super LA Synthesizer","0.5263673469387754","16.6888412475586","1.9089065875972502","0.2560358136892318","2830.767822265624","2596.4079345703117","3008.230859375","0.9338950395584105","0.3367877095937728"
"Roland DDR-30","0.32961451247165546","19.54659094810485","4.921739613790895","0.16742933318018913","2947.8471191406247","2914.8860900878904","2923.7306396484355","2.7906173318624496","0.3546882029622793"
"Roland F-30 drums","0.420136054421769","16.5510368347168","2.80811519731661","0.204432144761086","1926.07592773438","1756.08422851562","1972.408203125","1.32855308055878","0.442697495222092"
"Roland JD-800","0.24901694010937697","10.813532899407779","2.101962481051357","0.12758339985328554","3594.2397030101106","3417.0770909926455","3835.2217084099266","1.8053012536290804","0.3008992816595471"
"Roland JD-990","0.33212827988338206","9.591172899518687","0.08651799236373149","0.1678841252412114","3466.7856619698655","3263.55952671596","3362.615652901785","1.0785536444080739","0.2563922117863383"
"Roland Juno-106 Typhoon","0.19833711262282697","19.028707186381002","6.697878432879544","0.10093923409779877","1975.1325276692733","1534.8617757161464","3539.981201171873","2.90990070501963","0.7086961070696512"
"Roland JV-1080","0.3206046863189723","3.8844041824340803","-5.23875787682984","0.1589138694107535","2542.4771728515616","2408.9945271809897","2752.263631184897","2.0872000555197414","0.5058301637570061"
"Roland JV-80","0.41491156462585044","10.607044982910162","0.2748862659067318","0.2044583141803744","2826.3636230468737","2775.0609375","3136.1609375","2.237738013267518","0.34071134626865385"
"Roland MC-09","0.3543945578231293","8.917130613327023","-1.2206414425216596","0.1747789360582828","2149.716571044923","2193.2832580566405","1841.832121276855","6.978295290470112","0.5004926219582557"
"Roland MC-303 Groovebox","0.2204535147392291","14.19239768385886","4.570232264736926","0.11301928886678068","2698.4261779785165","2543.477073669434","2995.195182800293","2.8765460513532153","0.4177869278937579"
"Roland MT-32","0.25578231292516973","17.39994859695435","5.29668165482106","0.13080608472228025","2192.53048706055","2298.5728454589826","1423.5084381103516","1.957398027181625","0.6984898149967192"
"Roland PB-300 Rhythm Plus","0.131337868480726","7.05359935760498","2.31239660468041","0.068520724773407","2262.74975585938","2141.85327148438","2963.36669921875","2.06127142906189","0.702700734138489"
"Roland R-5","0.44066083576287635","13.689826216016494","1.5908238619450246","0.2145600425345556","2339.7848423549103","2237.9916381835947","3142.2665492466535","1.513130630765642","0.5135291197470258"
"Roland R-8","0.29344877344877346","13.287961006164553","2.570848509958519","0.14803163741122596","2368.818420410156","2227.509427157316","3414.359630237926","1.6893847097050054","0.5647389495914633"
"Roland S50","0.5149508692365837","27.65283075968423","5.189088358871343","0.25389208892981235","2791.164306640627","2894.2185872395835","2565.3326822916665","1.5416433513164496","0.3211694459120433"
"Roland SC-88","0.223854875283447","13.4253787994385","4.167689576113711","0.1133537478744985","2397.9476318359402","2294.1724853515598","3705.3685302734402","2.21679484844208","0.599775016307831"
"Roland SPD-8","0.2831383219954648","13.39782772064209","3.27989239578057","0.14512714445590977","2676.17412109375","2521.3121093750024","2686.278710937502","1.43178186416626","0.3524070963263512"
"Roland System-100","0.4034069518218247","14.734770647467002","2.3352992997191597","0.1936277168458455","3069.543629267445","2918.382382745612","2980.037066629488","7.972859699432164","0.2188694807254288"
"Roland TR-33 Rhythm 33","0.0892517006802721","1.5526887178421","-5.81960631393209","0.0462697185575962","2530.7470703125","1910.43591308594","4872.482421875","0.66364848613739","0.748703479766846"
"Roland TR-505","0.18043839758125468","7.426969210306807","0.09491720485524342","0.0954733739296596","2516.042236328123","2088.640380859373","3466.16162109375","1.2702556649843844","0.7545331319173177"
"Roland TR-55","0.25523809523809526","6.515414118766785","-0.9265399470756643","0.13079449161887163","3931.0516357421902","3777.725524902345","904.184654235841","4.87377804517746","0.3629686534404755"
"Roland TR-606 Drumatix","0.15818594104308417","8.743962367375703","2.8059971787391436","0.0819795404871305","2509.48262532552","2461.508209228514","2401.5257466634143","2.1687056223551413","0.617847810188929"
"Roland TR-626","0.2573544973544975","17.99029302597045","5.51226318176316","0.13354233155647915","2021.648518880208","1661.610239664713","2724.64599609375","2.5164434711138433","0.6547251343727113"
"Roland TR-66 Rhythm Arranger","0.12680272108843532","9.621563911437995","4.5108544958730725","0.06597381783649327","1503.0401458740248","1150.842689514161","3217.9072570800813","1.2809901721775538","0.8690515831112862"
"Roland TR-707","0.17451247165532868","16.248249530792233","6.49057665667526","0.09235349297523503","2230.4150390625","1737.6235351562518","3281.3727620442683","1.4006986518700912","0.7173692882061005"
"Roland TR-77 Rhythm 77","0.16108843537415","4.31580591201782","-1.75865888029209","0.0834641307592392","3165.09692382812","2948.775390625","3883.1044921875","1.94459974765778","0.397768646478653"
"Roland TR-808","0.17242317616701863","8.52599966114965","1.7816811056269672","0.0886975007838216","2524.25905109274","2479.983778854897","2408.4407656439416","4.050886781051241","0.6049563915565096"
"Roland TR-808 [BlackFace]","0.17804988662131524","9.987325668334945","3.01227863612721","0.09101658314466478","2365.984535217284","2377.7314414978027","1993.0110282897942","3.4303371310234083","0.6328103765845299"
"Roland TR-808 [lofi set]","0.15383219954648533","20.52598889668783","7.615706370304607","0.08358123153448106","3088.81884765625","2973.9591471354165","3154.2549641927067","1.9541965325673434","0.46527953942616795"
"Roland TR-909","0.24242277651801455","15.759059678183661","4.264937369855012","0.12261487667759263","2085.3234602186412","1423.8731733534069","3581.4122821384008","5.645806751648585","0.7203733437591129"
"Roland TR-909 [lofi set]","0.28081632653061234","12.30016835530599","2.669697884615877","0.14560388773679736","3479.3644612630214","2669.0821126302085","4179.502807617188","0.7590409703552723","0.41553683082262677"
"Roland XV-5080","0.5751692861052466","11.98482538091725","-0.6693587873761276","0.2724180296063424","2300.7621438914325","1947.3237346780704","2212.411214894262","2.1724345869031447","0.41017512925739946"
"Roland_CR-80","0.174875283446712","21.7297515869141","8.36220575258901","0.0918712690472603","3639.27319335938","3321.14990234375","4064.62255859375","1.88216209411621","0.390438437461853"
"Roland_D-110","0.3262887377173093","23.065232594807934","6.2922807937083105","0.1676565508047739","2180.8055826822933","2522.7801106770835","2692.61507161458","1.4048601388931274","0.4803181588649747"
"Roland_D-70_L.A","0.5263673469387754","16.6888412475586","1.9089065875972502","0.2560358136892318","2830.767822265624","2596.4079345703117","3008.230859375","0.9338950395584105","0.3367877095937728"
"Roland_E10","0.145850340136054","21.8252429962158","9.17883857589291","0.0781292617321014","2319.27368164062","1889.9697265625","3396.0947265625","0.83029717206955","0.701916813850403"
"RSF DD-30","0.189145880574452","19.322475592295337","5.995811986492144","0.10054487238327643","2606.6156412760397","2314.9983723958335","2536.647216796873","2.9019977251688633","0.5542065600554146"
"Ruby Orla","0.218412698412698","3.76395916938782","-3.96761468068029","0.110347665846348","2439.37719726562","1967.36975097656","3228.29736328125","3.30379462242126","0.727036118507385"
"Sakata DPM-48 Juggbox","0.19531368102796698","14.755238850911466","5.26344827479326","0.10093886529405914","2537.25048828125","2065.2739054361964","3590.6803385416665","2.333325624465942","0.6812411745389303"
"Sequential Circuits Drumtraks","0.16","17.3866949081421","7.27420325560546","0.08312250673770905","1135.9804687499975","624.30322265625","3245.2900390625","3.343252062797545","0.8274616599082945"
"Sequential Circuits Tom","0.26941367022999685","8.369463784354078","-0.5455064808071621","0.14122688770294184","2583.174464634488","1878.7587672642312","3134.1220877511164","3.892045787402562","0.45706890310559956"
"Sequential_Circuits_Studio-440","0.2895238095238097","21.257560412089035","5.86302934865451","0.14793295661608377","2119.46667480469","1838.9699707031268","1428.3130289713533","1.3383044004440279","0.5311205983161923"
"Siel MPD-40","0.0682086167800453","9.9050931930542","7.41675637103881","0.0369799397885799","2036.38525390625","1888.41174316406","3133.25512695312","0.849528133869171","0.85120815038681"
"Simmons SDS-5","0.36488500161969545","16.391537598201204","2.9123194200889677","0.17959604873543697","2229.3993559337805","2711.8593110584084","1671.748295375279","1.537341049739292","0.5705723265806834"
"Simmons SDS-8","0.3524239169351951","20.90529893573962","5.194099286201789","0.17481146360698507","2822.711753443668","3011.2017886513163","2133.4314944618627","2.9776641946089906","0.3221462666988372"
"Simmons SDS1000","0.25242630385487513","10.600615471601476","0.8328292625313487","0.1339182825759055","2209.8552093505878","1914.225799560548","2325.5622940063486","3.209624469280242","0.6431597471237183"
"Simmons_SDS7","0.38965986394557833","24.752602895100903","5.3056772935116765","0.19302967687447867","2666.69840494792","2736.8212076822933","2191.8196614583353","3.2756156126658134","0.23043949902057645"
"Solton Compu Rhythm","0.129160997732426","8.51302719116211","3.62462150810781","0.0687777623534203","2664.43627929688","2528.81201171875","3753.44140625","2.72958874702454","0.568696618080139"
"Solton_Disco-64","0.14204081632653043","8.21229159832001","3.0729925247825096","0.07479395158588883","2703.2314453125027","2619.272033691405","3482.9866943359402","2.853928864002228","0.5833754539489745"
"Sony_DRP-1","0.250340136054422","10.0643367767334","1.81508668334181","0.127215310931206","3433.77954101562","3310.6240234375","4073.37036132812","0.696038007736206","0.508233904838562"
"Sound Master Rhythm 1","0.30693877551020454","7.124856472015381","-1.309005802885915","0.15332773607224226","725.2818756103516","699.3391304016113","561.068696975708","3.2358447611331935","0.9124841205775738"
"Sound Master SR-88 Memory Rhythm","0.142947845804989","3.97204446792603","-1.77781831786579","0.0715361833572388","994.818786621094","808.487487792969","3965.07568359375","2.3890643119812","0.88484126329422"
"SoundMaster_Stix_ST-305","0.22639455782313","6.60170650482178","-0.467593942043287","0.112481184303761","808.629150390625","647.564147949219","3751.87573242188","2.34780311584473","0.901381492614746"
"SRB_600","0.13605442176870738","6.818861246109009","2.2876486142609105","0.07087012939155107","2765.4796142578098","2753.5646972656277","2677.821868896485","2.058927178382875","0.5641001164913177"
"Star-Instruments_Synare-PS-1","0.302585034013605","18.6582775115967","5.01375930653921","0.153859585523605","3811.98071289062","3844.85522460938","3644.73608398438","3.03380107879639","0.248136848211288"
"Stylophone_Beatbox","0.39525753158406224","23.15892137799946","5.014199077890439","0.20766153931617745","2288.973440987723","2149.2994907924103","2415.22438267299","6.26847410202027","0.2864293924399784"
"Suzuki RPM-40","0.0682086167800453","9.90510749816895","7.41676592425011","0.0369747877120972","2036.38073730469","1888.57250976562","3134.4892578125","0.84831178188324","0.851208865642548"
"Tama_TAM500","0.403809523809524","17.7490062713623","3.91486634889571","0.198388662189245","945.3437805175774","1317.3922729492201","165.170219421387","15.9258885383606","0.8529506623744965"
"Technics_AX5","0.242358276643991","13.8322787284851","4.13810591461276","0.12436169013380999","3592.62451171875","3505.24462890625","3761.6993408203098","0.394935995340347","0.6023295521736145"
"Technics_PCM_DP50","0.145124716553288","21.7230052947998","9.17006325595961","0.078141488134861","3237.55834960938","2870.7080078125","3773.01953125","3.2084538936615","0.556096613407135"
"Univox Micro Rhythmer 12","0.973786848072562","4.79987525939941","-8.87730396630239","0.443113952875137","4243.96337890625","4440.13818359375","3903.34057617188","2.72153949737549","0.103631660342216"
"Vermona DRM1","0.16865565273728547","5.721933773585728","-0.13361236268583104","0.08572997259242186","1376.4904261997756","757.539385114397","3527.8938816615528","5.027089697974069","0.8180114882332938"
"Vermona ER-9","0.17124716553288","4.48345470428467","-1.73793898358549","0.0852363705635071","1849.43591308594","866.3193359375","4067.96875","2.55644583702087","0.727055013179779"
"Video-Tech_Rythmic10","0.08344671201814041","4.254889130592345","0.7315057814965598","0.044895188882946996","3127.526611328125","3083.7847900390652","2388.0318298339844","2.010949909687045","0.67535699903965"
"Virtual MPC Electronics","0.132789115646259","3.63391208648682","-2.01132653530899","0.0687622353434563","3825.3759765625","3621.23852539062","4228.6904296875","2.31184077262878","0.461557269096375"
"Virus TI","0.25070294784580505","9.372816205024721","1.6001496923006475","0.1256149266846477","1959.7807312011712","1898.87368774414","2252.4642105102525","4.705330833792685","0.504673808813095"
"Visco Space Drum","0.19918367346938784","12.008918603261328","3.7987268458745436","0.10160641993085556","3096.7862955729183","3205.33349609375","810.8954976399737","17.213848272959392","0.4136216739813487"
"VOX DRUMBOX","0.3141043083900225","6.881039440631867","-1.5620578593210273","0.15650854632258424","3493.9721984863286","3055.5267639160147","4733.8636474609375","1.69784051179886","0.47943111881613737"
"Watford Electronics Drumbox","0.273560090702948","16.8712272644043","4.70544110474486","0.13709840178489702","1569.939453125","944.849975585936","2480.148941040039","26.7195121049881","0.798719525337219"
"Watford Electronics Rhythm Generator","0.273560090702948","16.8712272644043","4.70544110474486","0.13709840178489702","1569.939453125","944.849975585936","2480.148941040039","26.7195121049881","0.798719525337219"
"Wendel Junior","0.4584904437965661","14.758450780596045","1.58456817982651","0.22378866374492642","2595.1868024553555","2494.0600585937486","2949.0685337611612","1.4625157884189068","0.4458855028663362"
"Wersi WM 24","0.19863945578231323","9.147304058074953","2.19612268685166","0.10492344759404675","3770.6314086914076","3567.3876342773424","4387.242919921875","1.7365243732929225","0.3621354252099992"
"Wersi_Prisma-DX5","0.10485260770975066","6.771810293197635","3.09053431783631","0.0557832233607769","3593.6439208984402","3199.8668212890652","4942.383544921875","-0.11134402453899399","0.6378655433654785"
"Wurlitzer Swingin' Rhythm","0.2086167800453515","1.9236296415329","-8.34596831549959","0.10628906264901145","5067.113037109375","4948.01416015625","4929.5439453125","0.1404203474521635","0.32715654373168945"
"Yamaha CS-6","0.2720772946859905","15.08187081157297","4.464786960463388","0.13747498317473178","2199.9149461829143","1986.7361476732337","2733.0481328549595","1.2538448819566677","0.5897552848294161"
"Yamaha DD-10","0.1190022675736965","6.54176354408264","2.25954416562371","0.06384986825287339","2140.907775878905","2011.8505859375","1896.428588867185","5.9409978389739955","0.514844611287117"
"Yamaha EL-605 Electone C-605P","0.153832199546485","7.1004016399383545","1.6375234447866105","0.07909103110432625","3383.7340087890598","3329.6505126953098","4226.507568359375","2.7769897580146754","0.5228331834077835"
"Yamaha EM-90","0.140045351473923","10.0960874557495","4.40336114723561","0.0775499120354652","3895.93310546875","3912.85424804688","3575.29174804688","3.36156010627747","0.36284613609314"
"Yamaha EX5","0.6503174603174605","14.658192723989481","-0.04074783943561422","0.3079563262872398","1926.5359382629397","1721.5754165649416","2311.233919143678","1.6030427226796748","0.5105067207477986"
"Yamaha EX7 Drums","0.25541950113378686","12.714492201805117","3.273340457061735","0.1294562956318259","1726.8799667358405","1596.5976943969727","2182.2641754150413","1.0408951379358782","0.705859497189522"
"Yamaha FS1R_kontakt","0.6942403628117914","11.552952349185949","-1.8539874142446646","0.32451977580785774","2299.2423248291025","2221.905090332032","1798.4864501953118","4.707295060157775","0.4502148982137441"
"Yamaha MR-10","0.49124716553288","13.223780632019","0.657099262513512","0.240271344780922","4319.94921875","4302.62548828125","4364.39794921875","0.0184584800153971","0.150849282741547"
"Yamaha PS-55","0.090702947845805","9.05719757080078","5.58656710132251","0.049067635089159","2310.03881835938","2097.1083984375","2368.94458007812","0.222479715943336","0.737056732177734"
"Yamaha PSR","0.132789115646259","8.4584264755249","3.44196720821861","0.0691870674490929","3059.3642578125","3069.74853515625","2984.91064453125","1.59099459648132","0.467792958021164"
"Yamaha RM 50","0.33792153339323155","6.88924118651534","-1.746562412589346","0.16699002721821363","2425.8340983840653","2250.008140132112","2555.4779501861","3.217631326531465","0.4592046543674649"
"Yamaha RX","0.295328798185941","14.3733615875244","3.40738078360981","0.149383813142776","1712.45422363281","1440.119140625","213.788696289062","2.8481650352478","0.825629115104675"
"Yamaha RX-11","0.16","3.844746589660645","-2.51579676691594","0.08382926881313325","1700.823974609375","1329.1775512695299","2470.3157958984402","0.961285322904587","0.8176685571670534"
"Yamaha RX-15","0.2245804988662135","26.20438289642335","8.41215349449876","0.12422814220190051","3812.3707275390598","2820.7115478515598","3981.73095703125","2.1122983694076503","0.475258380174637"
"Yamaha RX-17","0.276462585034013","8.5932788848877","0.359755164104712","0.143172979354858","2052.93017578125","1922.30395507812","2906.392578125","0.836379110813141","0.58223968744278"
"Yamaha RX-21","0.297505668934241","13.7045526504517","3.06662871281661","0.15362437069416","1714.72534179688","1461.41955566406","233.145797729492","1.2218599319458","0.825653612613678"
"Yamaha RX-5","0.3408979591836736","9.579369497299204","-0.041357743024139415","0.1706682994961738","2185.905407714844","1709.2962402343728","2554.1079345703115","1.629869168996812","0.4304708942770958"
"Yamaha RX-7","0.37678004535147414","11.265217542648315","0.5058999025547983","0.19018123857677","2085.6840209960938","1759.5916671752939","2172.2336311340314","1.615454543381928","0.42208150960505014"
"Yamaha RY-10","0.4321814058956916","21.137096484502162","3.814685516741797","0.216144115726153","3136.5964396158847","2723.567651367187","3145.041532389323","1.1637872735659287","0.2994421109557151"
"Yamaha RY-30","0.3450827495177176","14.3381614578304","2.7823172284435507","0.17215816009400492","2685.6076824131296","2447.1414977116365","3052.175192761777","1.2191581408034509","0.44927667225919554"
"Yamaha TG-33","0.24671201814058938","24.04316902160646","7.693757813070809","0.12582462280988693","2128.443896484374","2024.156665039062","2439.42414550781","0.7478002339601523","0.5564653158187867"
"Yamaha TX16","0.3324807256235828","12.2545693397522","1.2906185393814702","0.18032624125480662","2723.8408813476562","2688.115466308594","2633.245654296873","1.0808942450210448","0.4280917033553123"
"Yamaha TX16W Typhoon OS","0.3152834467120181","13.139287114143375","1.8948402268071476","0.16260180622339265","2496.823013305665","2458.9676666259775","2361.032592773436","0.7681768403854223","0.48985207825899135"
"Yamaha_CS-40M","0.243083900226757","14.6221380233765","4.39011435837721","0.128684490919113","3313.00708007812","4184.56689453125","3156.96313476562","2.1880042552948","0.366388499736786"
"Yamaha_DD-11","0.30355253212396066","12.329380671183257","2.25731841923291","0.152145490050316","1668.71085611979","1442.27685546875","2018.606363932293","1.8644114732742303","0.6333988010883334"
"Yamaha_DD-5","0.0819954648526077","10.3419876098633","6.88720305157321","0.0453125722706318","2216.4453125","1940.70715332031","2805.17138671875","2.74581789970398","0.664848506450653"
"Yamaha_DD-50","0.208737717309146","27.4871883392334","9.128451420147174","0.10701552033424361","1030.8021443684895","879.8949178059903","1937.811482747393","0.7930899312098837","0.8854276537895203"
"Yamaha_PTX8","0.5425850340136052","6.069267332553862","-5.063432051905215","0.2679619789123535","2420.5294799804674","1821.9430541992174","2919.1173706054674","1.2337050279602415","0.46057687699794775"
"Yamaha_RX-120","0.21188208616780102","3.944868167241413","-3.5255631596099235","0.10876185198624955","2485.565551757813","2286.206298828123","3134.503173828123","1.88530929883321","0.505546271800995"
"Yamaha_SHS200","0.129160997732426","1.42048692703247","-8.00268206614409","0.0676207318902016","1503.15112304688","1472.85290527344","1449.064453125","3.86019206047058","0.701780915260315"
